Stock,Price,Volume,Value
AAPL,2582.950764015965,82691,213586781.62724417
AAPL,1965.784932847304,7739,15213209.595305284
GOOGL,2865.9166974700192,7068,20256299.217718095
AMZN,1353.4230311336114,24540,33213001.184018824
META,1254.483517690497,31107,39023218.78479829
META,541.2973209182502,22000,11908541.060201503
META,2400.444082784652,75412,181022289.17095616
MSFT,2785.917477113956,54122,150779425.69636154
META,2246.596178382352,6433,14452353.21553367
AMZN,975.4099802054544,45603,44481621.32730934
GOOGL,1641.3837792667696,41757,68539262.4708425
TSLA,1033.649372439936,35526,36721427.60530117
MSFT,643.0698820984873,52755,33925151.6301057
MSFT,2010.010934782292,57986,116552494.06428598
GOOGL,2200.6288634735347,72160,158797378.78825027
GOOGL,1991.9941539139456,14061,28009429.79818399
TSLA,188.97032782198133,8152,1540486.1124047919
META,2756.205280335312,28036,77272971.23948081
AMZN,1150.4697196407958,21761,25035371.569103356
TSLA,1882.0777790730212,31291,58892095.784973904
META,2464.645217423444,79275,195384749.61124355
GOOGL,1710.8443957434988,74957,128239763.37174544
TSLA,2562.97047312692,40443,103654214.84467202
META,1279.6699653001376,69813,89337599.2874985
GOOGL,1130.1748230367748,80538,91022019.89773577
MSFT,1865.6606170809969,59077,110217632.27529405
TSLA,1090.395669146677,96328,105035634.0175611
AAPL,686.309122406679,73690,50574119.230148174
MSFT,969.8397472523012,71528,69370697.4414626
AAPL,1156.1788322199054,62849,72664683.42618884
GOOGL,1354.6393623054505,17891,24235852.831006814
AAPL,1047.4507773301882,30048,31473800.957217496
AMZN,600.8050315538878,38567,23171247.651938792
META,1911.287711360304,96537,184509981.79158968
GOOGL,1836.2690198705584,64171,117835219.2741136
AAPL,622.1356498255544,51848,32256489.172155347
GOOGL,1138.0279153327797,57938,65935061.358550586
AMZN,2146.895450016704,78176,167835698.70050588
AAPL,2485.097288202687,5049,12547256.208135368
AAPL,1235.878495558131,19391,23964919.907367717
MSFT,1574.7248418289744,97057,152838068.97339475
AAPL,1250.5489490040072,53369,66740546.85939486
META,2810.0826220727417,98563,276970173.47935563
AAPL,2672.8449342521617,37671,100688741.51821318
GOOGL,2873.7577616817125,23588,67786198.08254823
AMZN,960.1980911016228,56674,54418266.61509337
TSLA,735.4392068222099,23076,16970995.136629317
META,2928.216060980429,72578,212524065.2738376
AMZN,1994.596368482168,77597,154774694.40511078
AMZN,860.1170749925961,55286,47552432.60804067
AAPL,149.20650836044456,44422,6628051.514387668
TSLA,1401.2065998908445,87961,123251533.73299856
TSLA,2909.887383578632,41171,119802973.46931586
AMZN,747.891488521657,4073,3046162.032748709
GOOGL,1309.9418035497704,47109,61710048.42342614
TSLA,1225.2963089175416,80789,98990463.50113927
TSLA,1700.1011393946076,46174,78500470.01040661
META,1865.341229144067,13773,25691344.749001235
AMZN,2293.0404050404995,36720,84200443.67308715
META,2725.761532928709,17541,47812583.049102485
META,1432.490285558859,50571,72442466.23099706
MSFT,2919.3470243348643,57746,168580613.26724106
TSLA,1925.3192803164493,68546,131972935.38857134
META,125.91634033073794,85010,10704148.091516033
META,1916.645737405904,32785,62837230.50085256
AMZN,1020.3199993649524,83512,85208963.7869659
MSFT,1909.3941201770504,58687,112056612.73083055
AMZN,1463.8470465255432,30583,44768834.223890685
META,2692.6239372921223,88865,239280026.18746445
AMZN,1338.641507366115,90167,120701288.7946805
GOOGL,967.6998178021968,23439,22681916.02946569
AAPL,204.94081580390505,31612,6478589.069193047
MSFT,176.41125890330932,29523,5208189.596602401
META,2656.2837083525665,7511,19951346.933436126
META,1725.6276211897025,93588,161498037.81190187
META,1375.2685285694365,57394,78932161.92871425
AAPL,2295.1702526230297,59230,135942934.06286204
MSFT,2161.670781764693,17715,38293997.89896154
META,2624.004528225258,85604,224625283.634195
MSFT,2642.3132007625627,56787,150049039.73170364
META,1261.1396292445213,89718,113146925.25655997
TSLA,1836.198158413639,83137,152656006.2960347
GOOGL,2781.417860345403,42931,119409050.16248849
GOOGL,221.2923121706684,79925,17686788.050240673
AMZN,329.1631969849611,13217,4350549.97455023
AAPL,2048.746723559149,5787,11856097.289236795
META,2105.4437891554026,37356,78650958.18768921
META,945.707714931512,2634,2490994.1211296027
AMZN,1624.059960933418,95530,155146448.06796944
GOOGL,102.46686311593488,29181,2990085.532586096
AMZN,916.924566777108,61716,56588916.563216
GOOGL,1843.9177064906055,37083,68378000.30979112
GOOGL,1192.6318140386377,13809,16469052.720059548
MSFT,1520.1415953175165,85949,130654649.97594522
AMZN,2807.071780578917,5092,14293609.506707843
MSFT,262.2472091564207,20129,5278774.073109592
AMZN,1571.9472491405425,63303,99508976.71234375
META,1787.7900258424036,90107,161092395.85858145
GOOGL,2017.7474781594449,35397,71422207.48440987
META,2262.7247165072977,11453,25914986.178158082
GOOGL,528.0319129464001,90943,48020806.25908446
TSLA,2776.707086415366,91278,253452269.4338218
MSFT,1300.3334686196845,72634,94448421.15972216
META,1518.0082003059,87157,132305040.71406132
AAPL,2019.627839026867,35504,71704866.79680988
AMZN,1638.5631101790557,5802,9506943.16525888
META,1324.796366323325,49160,65126989.36845466
AAPL,2050.7613304477627,52717,108109985.0572147
TSLA,2044.569037407184,53519,109423290.31299508
GOOGL,745.6974920502676,48914,36475047.126146786
MSFT,1334.8114728027024,11063,14767019.323616296
AAPL,155.97007486636295,91735,14307914.817865806
MSFT,1426.5998340459655,78386,111825454.59152706
GOOGL,2683.355505473156,20562,55175155.90353903
MSFT,1960.626639985133,53354,104607273.74976678
MSFT,2690.073068058393,49281,132569490.86698566
META,121.08515530616089,69002,8355117.886435714
AMZN,2344.8607962395813,91787,215227737.90444246
AAPL,2380.021525664932,3795,9032181.689898418
TSLA,1239.7635496223274,21032,26074706.975656793
MSFT,1157.2135411780348,71843,83137692.43885355
MSFT,2763.945847909527,1488,4112751.4216893762
META,1663.9160627610397,4943,8224737.098227819
TSLA,1420.5031568899426,95000,134947799.90454453
AAPL,1068.3071421808431,48172,51462491.653135575
GOOGL,1972.34696201759,13961,27535935.936727572
AMZN,2376.449727785301,36913,87721888.80173881
TSLA,2729.722391256323,55790,152291212.20819026
MSFT,282.79697191280457,52449,14832418.379854687
GOOGL,2334.9167627398174,42882,100125900.61980885
AMZN,2312.691919616453,89195,206280555.77018952
TSLA,1788.5188532101722,6282,11235475.435866302
MSFT,779.3213654447487,49288,38411191.46004078
AAPL,2089.446227099996,56203,117433146.30170108
TSLA,1179.854338494666,70155,82772681.1170933
MSFT,963.11985770312,2277,2193023.9159900043
GOOGL,1163.31774905447,54784,63731199.56420008
TSLA,1222.5436933212434,29793,36423244.2551198
AMZN,2166.9918886608853,10641,23058960.68724048
AAPL,2575.873272976934,60558,155989733.66493717
TSLA,1067.2633944728718,8831,9425003.036589932
META,494.1637053917472,55968,27657354.26336531
TSLA,1802.995440823693,60386,108875682.68957952
META,1514.3352478581878,68750,104110548.2902504
AAPL,1750.9433454490866,43613,76363892.12507102
META,614.584732524393,29721,18266072.835357483
GOOGL,1361.3261803284654,36595,49817731.56912019
AMZN,2416.8227706447105,57092,137981245.6216478
MSFT,1062.2601489036465,12444,13218765.292956976
GOOGL,1427.4217697805946,99653,142246861.6239456
MSFT,607.7991483218728,73798,44854361.547857575
META,2597.469031084954,15781,40990658.77955166
AMZN,1686.6460796270253,82676,139445151.27924395
GOOGL,1037.6239157060545,79131,82108218.0737358
TSLA,672.0749715925734,75647,50840455.3760634
GOOGL,1554.066455573021,56590,87944620.72087726
MSFT,177.8495112184125,31205,5549793.997570561
TSLA,1646.6687604547426,57095,94016552.87816353
AAPL,2031.948128406204,50921,103468830.6465723
GOOGL,378.5813681123965,93648,35453387.960989706
GOOGL,973.0752939061072,97760,95127840.73226103
TSLA,2303.533612822954,27939,64358425.60866052
GOOGL,1362.8186515242678,8612,11736594.226926994
TSLA,1877.7809855661365,30365,57018819.626715735
AAPL,2709.5442858036727,44123,119553222.52251545
GOOGL,744.1854895001709,18501,13768175.741242662
MSFT,1469.4766893130063,58264,85617589.826133
GOOGL,835.8884249184931,83599,69879436.4347611
TSLA,305.74825242936413,75090,22958636.27492095
TSLA,2991.1439674874287,58721,175642964.91482928
MSFT,1620.3798637859502,9997,16198937.498268144
MSFT,2708.802933375988,60485,163841945.42524663
TSLA,1588.5120508295397,45057,71573587.47422656
META,2405.1929717395906,62349,149961376.59499174
TSLA,783.179960531707,63581,49795365.07056647
GOOGL,1434.1552708837887,49558,71073866.9144588
TSLA,1316.0940233668207,88900,117000758.67731036
MSFT,202.3759688523538,27531,5571612.798474153
GOOGL,2489.23816936953,56411,140420414.37230456
TSLA,218.77455245138603,42216,9235786.506287713
AAPL,741.2299513299977,11138,8255819.197913514
MSFT,1966.3151489738857,55638,109401842.25860906
META,345.28507518603766,83543,28846151.036267143
AAPL,1271.0904470844382,41046,52173178.491027854
GOOGL,2810.396143073245,23965,67351143.56875032
MSFT,1767.5885275107755,31494,55668433.08542436
GOOGL,1607.476421789733,91314,146785101.97930768
AMZN,468.4815672523734,96040,44992969.71891794
MSFT,1033.871946390111,11686,12081827.565514836
GOOGL,2129.4248862957893,38297,81550584.87046984
AAPL,615.1218313562466,52128,32065070.824938424
GOOGL,1551.30737219323,53864,83559620.29581614
TSLA,1519.0294292013302,54728,83133442.6013304
TSLA,655.1339946410536,47483,31107727.46754115
AAPL,1436.5351816862817,18190,26130574.954873465
GOOGL,101.80635944267648,47999,4886603.446889028
MSFT,323.62706732072576,74134,23991769.00875468
AAPL,1481.071788348459,85602,126782707.22620478
GOOGL,2623.711210086526,62264,163362754.78482747
AMZN,158.03225415205773,83676,13223506.898427583
TSLA,2392.303911288249,53978,129131780.5235171
AAPL,940.9562588810468,62552,58858695.90552724
GOOGL,2786.3225345709293,48706,135710625.3688117
AMZN,2794.200183311997,92581,258689847.171208
TSLA,757.3472434188083,95280,72160045.35294405
AMZN,327.25097842881075,10116,3310470.8977858494
META,1394.5151009534604,37374,52118607.38303463
AAPL,722.5861031115701,33679,24335977.36669457
GOOGL,234.601830193591,9418,2209480.03676324
AMZN,1877.4056105167597,17694,33218814.872483544
AMZN,1067.61691768561,59703,63739932.836583965
AMZN,1556.3173443216876,55849,86918767.36302194
MSFT,1176.5549195337187,6946,8172350.47108121
AMZN,2611.0653417968338,25898,67621370.2218544
GOOGL,2274.666257630664,56688,128946280.81256709
GOOGL,2284.354934726007,54113,123613298.5828284
GOOGL,813.7234437615801,99607,81052551.06275971
TSLA,395.8129621042267,93827,37137942.79535328
AMZN,450.1356127432073,51579,23217544.76968189
AAPL,1663.3663707805467,29900,49734654.48633835
TSLA,2452.4438121553626,72122,176875152.62026906
META,2678.27716860812,48014,128594799.97355027
MSFT,1045.5391810589997,98699,103193671.63134222
GOOGL,1418.679213678883,32216,45704169.54787889
MSFT,224.77024582743283,63378,14245488.640051037
TSLA,378.13882596775807,94432,35708405.61378733
MSFT,1751.3021065521352,73831,129300385.8288507
TSLA,2451.301913987089,91102,223318506.9680518
META,1589.9480998783104,86616,137714944.61905974
MSFT,1976.4964911395148,22101,43682548.950674415
GOOGL,2255.462425873784,96088,216722873.57736015
META,2507.8369536064847,15134,37953604.45588054
AMZN,1544.498601658368,15077,23286405.417203214
GOOGL,921.1711673719964,32839,30250339.965328988
META,485.1594354539504,82287,39922314.46519922
GOOGL,2142.158197983713,63388,135787123.8537916
GOOGL,2324.6800963934497,42180,98055006.46587572
AMZN,1042.3937021555926,9505,9907952.138988907
GOOGL,1267.251517920807,66090,83752652.81938612
TSLA,2097.4137027708784,49900,104660943.76826684
META,2702.54931300522,18882,51029536.12816457
MSFT,1923.803487109604,16885,32483421.879845664
AMZN,2694.383383443493,14850,40011593.24413587
AAPL,2660.7296490303493,4308,11462423.328022745
META,2233.963346516431,24169,53992660.121955626
TSLA,1799.5287399697518,71710,129044205.9432309
META,809.0840359671646,76822,62155453.81106952
AMZN,311.7576052335158,89648,27948445.793974224
MSFT,1012.3805412042874,44013,44557904.7600243
AMZN,2589.5416619749567,89260,231142488.74788463
TSLA,1964.534502363589,99045,194577319.78660166
TSLA,1376.2967333180643,15988,22004232.17228921
META,2262.2061529120783,66938,151427555.4636287
AAPL,2043.927621436992,8662,17704501.056887224
GOOGL,2409.8731913203937,36553,88088094.76233435
MSFT,2788.334170890783,64618,180176577.4546206
META,1348.0307808203106,68007,91675529.31124686
TSLA,2617.992156152371,63767,166941505.82136825
TSLA,110.41517329878656,98954,10926023.058608124
MSFT,2156.539779317407,67709,146017151.9178023
META,1213.8279080252348,65380,79360068.62668985
TSLA,1787.4394563445826,49657,88758881.08370294
AAPL,1523.8687898223825,33875,51621055.255233206
AAPL,1817.967398999962,29829,54228149.54476986
GOOGL,1866.74279725938,44467,83008451.96573286
META,910.9021486418588,83144,75736048.24667871
META,905.2307664671248,26683,24154272.54164229
META,469.84684794269305,42728,20075616.11889539
AMZN,1762.136040787221,35581,62698562.46725011
MSFT,271.88162486077067,79492,21612414.123432383
AAPL,2880.995900256092,71838,206964983.48259714
AAPL,1003.6522992188904,83176,83479783.63983043
AAPL,620.6214876578148,72718,45130353.33950098
AAPL,1330.8580579535876,2970,3952648.432122155
GOOGL,2117.864072276296,51138,108303332.92806523
TSLA,282.2071808208694,11931,3367013.8743737927
META,678.929780291617,74473,50561937.52765759
AAPL,2072.478063446284,33935,70329543.08304965
META,2593.4808089579847,77972,202218885.63607198
GOOGL,1150.2619654078994,91527,105280026.90788881
AMZN,614.7705048134644,38022,23374804.134017546
META,1288.8130994433186,19184,24724590.499720626
TSLA,622.598966405038,42178,26259979.205031693
AMZN,2917.150586650557,66669,194483512.461406
TSLA,1208.7065956026595,74477,90020841.12069927
META,1698.2583950482392,53469,90804178.1248343
TSLA,707.8505905525318,43019,30451024.554979365
TSLA,2733.1734055565544,76162,208163952.9139983
GOOGL,1586.6693795768576,20571,32639375.807275537
MSFT,1808.963813938999,30541,55247563.84151097
AMZN,2674.309908039408,9633,25761627.344143618
TSLA,582.2774758777932,15197,8848870.800914824
TSLA,561.9203936494292,30667,17232412.712047048
AAPL,308.4649358575164,22224,6855324.734497445
META,2809.635445465088,36340,102102152.0882013
AAPL,1232.713657977471,30596,37716107.0794787
GOOGL,957.922606135549,36589,35049430.2358936
TSLA,843.9486524607617,28394,23963078.037970867
AMZN,2612.8826662276665,80700,210859631.1645727
META,2943.691939023526,49382,145365395.33285978
AMZN,2030.3485425337303,71737,145651113.3957422
AAPL,2422.423779479169,81132,196536086.07670394
AAPL,1936.3252152971547,13462,26066810.048330296
MSFT,1347.8495002690172,54768,73819021.43073353
TSLA,2222.0902560525583,24752,55001178.01781292
TSLA,2619.0158741182345,91127,238663059.56077236
META,1790.533038559064,65882,117963897.64634825
AAPL,2215.5220269534525,58874,130436643.81485756
AAPL,2216.929822896042,2881,6386974.8197634965
AAPL,285.7512566798292,95693,27344395.0054629
MSFT,2029.4791074903137,76214,154674720.69826677
META,2071.540180224204,77440,160420071.55656236
MSFT,1670.0285306767887,63716,106407537.86060227
MSFT,976.76970238404,1453,1419246.3775640102
TSLA,942.1383122280072,51203,48240308.00101065
MSFT,1844.941537707995,89154,164483917.85281858
TSLA,2542.687167176763,12983,33011707.491455916
AAPL,870.0935590447411,13067,11369512.536037633
TSLA,2315.121363280531,83637,193629805.46069378
AMZN,1548.6930706592195,78923,122227503.21563758
META,1137.1141221548482,79862,90812208.02353048
GOOGL,2305.082488785648,95450,220020123.5545901
AAPL,1560.6209052549614,72104,112527009.75250374
AMZN,2858.5615908867967,24986,71424019.9098975
GOOGL,1659.7857205206722,68519,113726857.78435594
AMZN,743.5194578326676,8533,6344451.533686153
GOOGL,515.4183002644154,58921,30368961.66987962
GOOGL,321.05862988076615,7340,2356570.3433248233
MSFT,1389.9980220374714,95169,132284721.75928411
AMZN,1947.2872401139523,57987,112917345.19248775
META,959.7100830447084,98589,94616857.37729476
AMZN,896.9480963260977,60701,54445646.39509045
AAPL,2371.024240894641,46052,109190408.34168
META,2943.5427734760715,78924,232316169.85382548
TSLA,1566.5745241419,24763,38793084.941325866
META,2873.132185367916,51648,148391531.10988212
META,287.28511501572694,47065,13521073.938215189
META,1728.4665644090178,74903,129467331.07392865
AMZN,2723.337618225959,27260,74238183.47283964
AMZN,1575.0005964125698,71016,111850242.35483506
AAPL,1550.4865914078391,45072,69883531.64793412
AAPL,1781.226186343741,37318,66471798.82197572
MSFT,1197.710319673975,51341,61491645.522381544
META,1605.6480123919864,17100,27456581.01190297
TSLA,506.5403022866568,48214,24422334.13444887
TSLA,2210.56115361404,9740,21530865.63620075
MSFT,147.60022920839705,62922,9287301.62225076
META,727.7541029174627,22092,16077543.641652586
META,2848.3981576346614,45343,129154917.66162845
META,1416.3396392039415,72001,101977870.36232299
AAPL,1759.0038978009047,34393,60497421.057066515
AAPL,2259.143046128392,35561,80337385.86337176
AAPL,521.6648950672102,99070,51681341.15430851
AMZN,2979.714792893437,37695,112320349.1181181
TSLA,1324.4066552217926,96436,127720480.20296879
TSLA,100.05807983733378,71969,7201079.947813075
GOOGL,2405.7061850669097,69004,166003349.59435704
GOOGL,329.7948336210287,33234,10960401.500561269
AMZN,1465.9204105578683,6276,9200116.49666118
